mode_of_transport,day,time,impacts,illumination_effect,campaign_name,frame,quarter_of_hour
2,1,23,8.0434363441,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 11:30:00
2,1,24,9.2319404737,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 11:45:00
2,1,25,103.8149764224,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 12:00:00
2,1,26,1.0295618628,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 12:15:00
2,1,27,32.1482341426,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 12:30:00
2,1,28,11.0494308536,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 12:45:00
2,1,29,44.3900994192,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 13:00:00
2,1,30,1.2004053896,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 13:15:00
2,1,31,338.1076363838,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 13:30:00
2,1,32,45.5469903486,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 13:45:00
2,1,33,36.4797360627,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 14:00:00
2,1,34,0.8749116696,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 14:15:00
2,1,35,23.3735503215,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 14:30:00
2,1,36,6.8683339089,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 14:45:00
2,1,37,1.5091285049,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 15:00:00
2,1,38,23.2706886854,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 15:15:00
2,1,39,37.4392673204,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 15:30:00
2,1,40,56.7747705499,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 15:45:00
2,1,41,16.0744956518,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 16:00:00
2,1,42,23.0817911283,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 16:15:00
2,1,43,68.9847336489,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 16:30:00
2,1,44,89.3201565048,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 16:45:00
2,1,45,132.1801501103,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 17:00:00
2,1,46,130.5072944219,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 17:15:00
2,1,47,53.8157763565,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 17:30:00
2,1,48,109.3796582401,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 17:45:00
2,1,49,132.5441272286,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 18:00:00
2,1,50,444.6557774386,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 18:15:00
2,1,51,23.89801557,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 18:30:00
2,1,52,50.5411625412,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 18:45:00
2,1,53,37.2529400233,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 19:00:00
2,1,54,17.0854809144,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 19:15:00
2,1,55,58.2829318518,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 19:30:00
2,1,56,31.3403817407,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 19:45:00
2,1,57,26.6917214151,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 20:00:00
2,1,58,23.5611086714,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 20:15:00
2,1,59,11.8778821426,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 20:30:00
2,1,60,8.937301067,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 20:45:00
2,1,61,32.9347029237,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 21:00:00
2,1,62,16.0940861142,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 21:15:00
2,1,63,23.094440379,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 21:30:00
2,1,64,10.3216310825,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 21:45:00
2,1,66,1.9687270569,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 22:15:00
2,1,67,19.5489232747,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 22:30:00
2,1,68,6.7623830065,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 22:45:00
2,1,69,14.2958257441,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 23:00:00
2,1,70,16.9712026575,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 23:15:00
2,1,71,3.0858981783,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-21 23:30:00
2,1,75,4.7918689263,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-22 00:30:00
2,1,76,1.362195945,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-22 00:45:00
2,1,85,0.0154988628,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-22 03:00:00
2,1,89,0.0392220371,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-22 04:00:00
2,1,92,0.0177563249,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-22 04:45:00
2,1,93,0.1387825097,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-22 05:00:00
2,1,94,1.0117051884,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-22 05:15:00
2,1,95,4.4277952816,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-22 05:30:00
2,1,96,15.5553551302,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167607,2025-07-22 05:45:00
2,1,1,104.1062074549,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 06:00:00
2,1,2,322.8016079127,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 06:15:00
2,1,4,121.1350117761,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 06:45:00
2,1,5,41.5829140102,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 07:00:00
2,1,6,324.1940980591,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 07:15:00
2,1,7,9.173418563,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 07:30:00
2,1,8,165.942109153,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 07:45:00
2,1,9,379.9713101171,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 08:00:00
2,1,10,74.4590294391,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 08:15:00
2,1,11,338.1518300146,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 08:30:00
2,1,12,367.0428507624,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 08:45:00
2,1,13,243.9501569379,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 09:00:00
2,1,14,313.364895787,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 09:15:00
2,1,15,226.0663428672,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 09:30:00
2,1,16,285.3257901366,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 09:45:00
2,1,17,115.1836004455,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 10:00:00
2,1,18,298.7566073708,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 10:15:00
2,1,19,16.1587820574,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 10:30:00
2,1,20,139.2768135565,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 10:45:00
2,1,21,82.8632216144,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 11:00:00
2,1,22,7.0553428043,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 11:15:00
2,1,23,957.1391158502,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 11:30:00
2,1,24,56.0644563068,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 11:45:00
2,1,25,306.4053432126,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 12:00:00
2,1,26,78.4783631299,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 12:15:00
2,1,27,127.6616234658,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 12:30:00
2,1,28,268.1327757081,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 12:45:00
2,1,29,12.4329854765,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 13:00:00
2,1,30,331.548227536,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 13:15:00
2,1,31,0.0041138845,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 13:30:00
2,1,32,20.099975322,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 13:45:00
2,1,33,159.9178520419,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 14:00:00
2,1,34,13.4302734122,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 14:15:00
2,1,35,61.6563663018,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 14:30:00
2,1,36,35.8120702087,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 14:45:00
2,1,37,449.3850152437,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 15:00:00
2,1,38,195.4520307972,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 15:15:00
2,1,39,321.1756033019,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 15:30:00
2,1,40,220.9874353645,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 15:45:00
2,1,41,188.2487206744,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 16:00:00
2,1,42,93.365749654,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 16:15:00
2,1,43,223.6430770666,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 16:30:00
2,1,44,81.4074947442,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 16:45:00
2,1,45,212.6803887497,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 17:00:00
2,1,46,186.0282552027,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 17:15:00
2,1,47,115.6105330179,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 17:30:00
2,1,48,326.4883563215,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 17:45:00
2,1,49,544.0918901007,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 18:00:00
2,1,50,21.3662763815,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 18:15:00
2,1,52,41.5118365291,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 18:45:00
2,1,53,120.9737944566,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 19:00:00
2,1,54,292.7581916039,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 19:15:00
2,1,55,356.214401644,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 19:30:00
2,1,56,29.3880431466,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 19:45:00
2,1,57,72.2843121329,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 20:00:00
2,1,58,198.8150329458,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 20:15:00
2,1,59,11.8598016321,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 20:30:00
2,1,60,187.1853432561,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 20:45:00
2,1,61,2.0471287934,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 21:00:00
2,1,63,11.3736761126,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 21:30:00
2,1,65,49.9283818572,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 22:00:00
2,1,66,73.1054377172,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 22:15:00
2,1,67,341.0415455256,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 22:30:00
2,1,68,19.7293514719,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 22:45:00
2,1,69,21.3238462991,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 23:00:00
2,1,71,25.3960030396,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 23:30:00
2,1,72,62.7040377642,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-21 23:45:00
2,1,73,22.3172275745,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-22 00:00:00
2,1,74,11.6028736296,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-22 00:15:00
2,1,75,8.503516161,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-22 00:30:00
2,1,76,5.9624189847,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-22 00:45:00
2,1,89,0.0916684541,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-22 04:00:00
2,1,93,0.1168163986,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-22 05:00:00
2,1,94,10.1760385438,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-22 05:15:00
2,1,95,1.7814597975,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-22 05:30:00
2,1,96,35.006411451,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167622,2025-07-22 05:45:00
2,1,1,215.9862791745,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 06:00:00
2,1,2,490.2893097508,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 06:15:00
2,1,4,10.4186955152,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 06:45:00
2,1,5,208.9503800217,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 07:00:00
2,1,6,656.4237775952,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 07:15:00
2,1,7,28.8123468994,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 07:30:00
2,1,8,238.1597898412,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 07:45:00
2,1,9,369.6644408527,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 08:00:00
2,1,10,190.7542302177,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 08:15:00
2,1,11,315.5165834864,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 08:30:00
2,1,12,983.0901360045,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 08:45:00
2,1,13,175.3549449485,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 09:00:00
2,1,14,180.062693119,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 09:15:00
2,1,15,709.4809559127,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 09:30:00
2,1,16,557.3789193411,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 09:45:00
2,1,17,393.9454325742,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 10:00:00
2,1,18,225.9117344455,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 10:15:00
2,1,19,376.6307278379,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 10:30:00
2,1,20,977.5817303099,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 10:45:00
2,1,21,40.9478294468,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 11:00:00
2,1,22,47.6233723553,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 11:15:00
2,1,23,198.1863896327,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 11:30:00
2,1,24,158.0172723987,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 11:45:00
2,1,25,650.1601353684,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 12:00:00
2,1,26,840.0917380856,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 12:15:00
2,1,27,52.857447552,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 12:30:00
2,1,28,200.6172152612,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 12:45:00
2,1,29,101.4864054198,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 13:00:00
2,1,30,774.8866322172,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 13:15:00
2,1,31,75.7692868605,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 13:30:00
2,1,32,81.5086355374,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 13:45:00
2,1,33,0.3185558413,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 14:00:00
2,1,34,68.6675535183,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 14:15:00
2,1,35,68.3291797767,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 14:30:00
2,1,36,329.5561446279,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 14:45:00
2,1,37,920.1828279522,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 15:00:00
2,1,38,728.9618004643,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 15:15:00
2,1,39,368.4967096048,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 15:30:00
2,1,40,287.6349364201,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 15:45:00
2,1,41,559.0685217993,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 16:00:00
2,1,42,129.4245093474,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 16:15:00
2,1,43,152.052939901,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 16:30:00
2,1,44,220.671223345,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 16:45:00
2,1,45,32.6995840252,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 17:00:00
2,1,46,154.6069658655,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 17:15:00
2,1,47,135.6967743231,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 17:30:00
2,1,48,698.7536726488,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 17:45:00
2,1,49,429.8678498342,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 18:00:00
2,1,50,77.3873908117,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 18:15:00
2,1,51,20.4115931439,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 18:30:00
2,1,52,175.3283567105,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 18:45:00
2,1,53,947.2159282439,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 19:00:00
2,1,54,388.3512245631,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 19:15:00
2,1,55,19.1410072317,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 19:30:00
2,1,56,124.1688401045,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 19:45:00
2,1,57,506.0299527061,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 20:00:00
2,1,58,76.2455092234,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 20:15:00
2,1,59,61.8885228518,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 20:30:00
2,1,60,6.3379907587,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 20:45:00
2,1,61,0.24311166,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 21:00:00
2,1,62,55.526250865,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 21:15:00
2,1,63,87.1346935702,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 21:30:00
2,1,64,0.0010158933,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 21:45:00
2,1,65,229.5754352493,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 22:00:00
2,1,66,15.7408958008,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 22:15:00
2,1,67,554.1687368845,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 22:30:00
2,1,68,16.4217158948,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 22:45:00
2,1,69,42.9043555268,1,{R51_UndergroundStation-LondonDigital}_Schd1_W100,2000167631,2025-07-21 23:00:00
